customer_id,age,income_bracket,credit_band,region,segment,tenure_years,join_date
4448,28,75k-125k,Good,South,Mass Market,3.2,2023-04-20
4449,42,125k-200k,Fair,Midwest,Mass Market,3.5,2022-12-31
4450,60,200k+,Good,Northeast,Private Banking,5.3,2021-03-14
4451,27,40k-75k,Fair,West,Mass Market,0.4,2026-02-05
4452,40,<40k,Fair,West,Mass Market,18.0,2008-07-01
4453,59,200k+,Good,Northeast,Affluent,6.4,2020-02-06
4454,48,75k-125k,Fair,South,Mass Market,2.1,2024-05-25
4455,50,200k+,Excellent,South,Mass Market,0.9,2025-08-07
4456,28,125k-200k,Good,Midwest,Mass Market,5.5,2020-12-31
4457,40,40k-75k,Excellent,Midwest,Mass Market,2.1,2024-05-25
4458,66,40k-75k,Poor,South,Mass Market,2.5,2023-12-31
4459,49,40k-75k,Fair,Midwest,Mass Market,2.0,2024-07-01
4460,26,125k-200k,Good,West,Mass Market,6.7,2019-10-19
4461,39,125k-200k,Poor,West,Mass Market,2.8,2023-09-13
4462,42,40k-75k,Fair,South,Mass Market,6.5,2019-12-31
4463,55,75k-125k,Good,Northeast,Affluent,11.0,2015-07-02
4464,35,40k-75k,Good,West,Affluent,0.2,2026-04-19
4465,44,75k-125k,Fair,West,Affluent,5.2,2021-04-19
4466,36,75k-125k,Fair,West,Mass Market,2.4,2024-02-06
4467,41,200k+,Good,South,Private Banking,4.9,2021-08-07
4468,29,<40k,Fair,West,Mass Market,2.8,2023-09-13
4469,28,75k-125k,Excellent,Northeast,Affluent,3.9,2022-08-07
4470,38,200k+,Excellent,West,Private Banking,1.3,2025-03-14
4471,39,75k-125k,Excellent,Midwest,Affluent,2.9,2023-08-07
4472,39,200k+,Fair,Midwest,Private Banking,1.3,2025-03-14
4473,48,125k-200k,Good,West,Private Banking,10.3,2016-03-13
4474,61,75k-125k,Good,Midwest,Mass Market,3.2,2023-04-20
4475,53,40k-75k,Excellent,Northeast,Mass Market,11.0,2015-07-02
4476,66,200k+,Fair,Northeast,Affluent,2.0,2024-07-01
4477,51,200k+,Fair,South,Mass Market,11.4,2015-02-06
4478,44,125k-200k,Fair,Midwest,Mass Market,5.0,2021-07-01
4479,28,40k-75k,Excellent,West,Mass Market,6.7,2019-10-19
4480,46,75k-125k,Fair,West,Mass Market,3.6,2022-11-25
4481,26,200k+,Excellent,South,Private Banking,2.9,2023-08-07
4482,43,200k+,Excellent,South,Affluent,9.7,2016-10-19
4483,24,200k+,Good,South,Private Banking,3.3,2023-03-14
4484,45,200k+,Excellent,Midwest,Private Banking,25.8,2000-09-12
4485,29,75k-125k,Good,Midwest,Mass Market,3.1,2023-05-26
4486,47,40k-75k,Good,West,Mass Market,1.6,2024-11-24
4487,52,125k-200k,Excellent,West,Affluent,3.1,2023-05-26
4488,41,125k-200k,Fair,Northeast,Affluent,0.4,2026-02-05
4489,52,125k-200k,Excellent,South,Affluent,5.9,2020-08-07
4490,44,40k-75k,Excellent,South,Mass Market,4.9,2021-08-07
4491,64,40k-75k,Good,West,Mass Market,3.7,2022-10-19
4492,45,75k-125k,Fair,Midwest,Mass Market,7.5,2018-12-31
4493,35,<40k,Good,Northeast,Mass Market,3.9,2022-08-07
4494,53,40k-75k,Excellent,Midwest,Mass Market,4.2,2022-04-19
4495,21,125k-200k,Good,West,Private Banking,25.8,2000-09-12
4496,33,125k-200k,Good,Northeast,Affluent,4.6,2021-11-24
4497,46,75k-125k,Good,West,Affluent,1.8,2024-09-12
4498,27,40k-75k,Good,Northeast,Mass Market,10.9,2015-08-07
4499,38,125k-200k,Excellent,South,Affluent,0.6,2025-11-24
4500,49,<40k,Poor,South,Mass Market,9.2,2017-04-19
4501,62,40k-75k,Excellent,Northeast,Mass Market,2.2,2024-04-19
4502,48,200k+,Excellent,Midwest,Affluent,1.6,2024-11-24
4503,34,40k-75k,Fair,Midwest,Mass Market,0.3,2026-03-14
4504,55,200k+,Fair,West,Mass Market,2.2,2024-04-19
4505,61,75k-125k,Excellent,Northeast,Mass Market,7.8,2018-09-13
4506,71,75k-125k,Good,South,Mass Market,12.8,2013-09-12
4507,40,75k-125k,Good,Northeast,Mass Market,8.4,2018-02-05
4508,28,200k+,Good,West,Affluent,4.9,2021-08-07
4509,43,125k-200k,Fair,Northeast,Affluent,3.1,2023-05-26
4510,44,125k-200k,Poor,South,Mass Market,5.3,2021-03-14
4511,45,125k-200k,Good,Midwest,Mass Market,17.3,2009-03-14
4512,50,75k-125k,Poor,Midwest,Mass Market,0.6,2025-11-24
4513,68,200k+,Poor,South,Affluent,4.0,2022-07-01
4514,51,40k-75k,Excellent,West,Mass Market,0.7,2025-10-19
4515,61,40k-75k,Excellent,South,Mass Market,6.0,2020-07-01
4516,64,200k+,Good,West,Mass Market,0.2,2026-04-19
4517,61,75k-125k,Good,Midwest,Private Banking,0.4,2026-02-05
4518,50,40k-75k,Good,South,Mass Market,10.1,2016-05-25
4519,48,125k-200k,Fair,West,Mass Market,2.7,2023-10-19
4520,57,40k-75k,Fair,Midwest,Mass Market,7.8,2018-09-13
4521,39,200k+,Excellent,Northeast,Affluent,1.7,2024-10-19
4522,69,75k-125k,Fair,West,Mass Market,9.6,2016-11-24
4523,52,75k-125k,Fair,South,Mass Market,0.2,2026-04-19
4524,21,200k+,Excellent,West,Affluent,7.4,2019-02-06
4525,61,40k-75k,Good,South,Mass Market,0.2,2026-04-19
4526,51,125k-200k,Excellent,Northeast,Mass Market,0.2,2026-04-19
4527,40,75k-125k,Good,West,Affluent,16.3,2010-03-14
4528,51,75k-125k,Good,West,Mass Market,4.0,2022-07-01
4529,48,<40k,Fair,South,Mass Market,2.4,2024-02-06
4530,58,<40k,Good,Midwest,Mass Market,10.7,2015-10-19
4531,58,200k+,Good,Midwest,Mass Market,1.4,2025-02-05
4532,51,200k+,Good,West,Affluent,1.4,2025-02-05
4533,58,125k-200k,Excellent,West,Affluent,2.1,2024-05-25
4534,65,<40k,Good,West,Mass Market,5.7,2020-10-19
4535,33,40k-75k,Fair,West,Mass Market,1.6,2024-11-24
4536,52,200k+,Fair,Midwest,Mass Market,1.2,2025-04-19
4537,53,125k-200k,Good,West,Mass Market,2.6,2023-11-25
4538,41,75k-125k,Poor,Midwest,Mass Market,6.3,2020-03-13
4539,43,200k+,Excellent,West,Affluent,2.1,2024-05-25
4540,50,125k-200k,Fair,West,Mass Market,12.9,2013-08-07
4541,41,40k-75k,Excellent,Northeast,Mass Market,2.3,2024-03-13
4542,35,75k-125k,Fair,Midwest,Mass Market,4.3,2022-03-14
4543,55,200k+,Excellent,South,Affluent,8.4,2018-02-05
4544,60,200k+,Excellent,Northeast,Mass Market,5.2,2021-04-19
4545,44,125k-200k,Fair,South,Mass Market,1.5,2024-12-31
4546,44,40k-75k,Good,Northeast,Mass Market,4.6,2021-11-24
4547,57,75k-125k,Excellent,Northeast,Affluent,5.7,2020-10-19
4548,30,75k-125k,Good,West,Mass Market,6.5,2019-12-31
4549,30,40k-75k,Fair,Northeast,Mass Market,2.3,2024-03-13
4550,43,75k-125k,Excellent,West,Mass Market,1.7,2024-10-19
4551,46,75k-125k,Good,South,Private Banking,6.0,2020-07-01
4552,45,75k-125k,Excellent,West,Mass Market,18.9,2007-08-07
4553,36,200k+,Excellent,South,Private Banking,9.0,2017-07-01
4554,33,75k-125k,Fair,West,Affluent,1.2,2025-04-19
4555,42,40k-75k,Good,Midwest,Mass Market,1.0,2025-07-01
4556,60,125k-200k,Good,West,Mass Market,0.7,2025-10-19
4557,76,40k-75k,Poor,South,Mass Market,1.0,2025-07-01
4558,47,125k-200k,Poor,South,Mass Market,8.3,2018-03-14
4559,58,40k-75k,Excellent,West,Mass Market,6.9,2019-08-07
4560,56,40k-75k,Good,Midwest,Mass Market,3.6,2022-11-25
4561,35,125k-200k,Good,South,Affluent,0.9,2025-08-07
4562,48,40k-75k,Fair,West,Mass Market,0.4,2026-02-05
4563,33,40k-75k,Excellent,West,Mass Market,2.7,2023-10-19
4564,34,125k-200k,Excellent,Midwest,Affluent,2.9,2023-08-07
4565,23,40k-75k,Good,Northeast,Mass Market,14.1,2012-05-25
4566,31,<40k,Fair,Northeast,Mass Market,0.8,2025-09-12
4567,45,75k-125k,Excellent,South,Mass Market,11.1,2015-05-26
4568,55,40k-75k,Good,Midwest,Mass Market,6.6,2019-11-25
4569,49,40k-75k,Fair,Midwest,Mass Market,3.2,2023-04-20
4570,49,75k-125k,Good,Midwest,Mass Market,21.2,2005-04-19
4571,56,200k+,Fair,West,Private Banking,1.7,2024-10-19
4572,21,125k-200k,Fair,West,Affluent,1.9,2024-08-07
4573,49,40k-75k,Poor,South,Mass Market,0.8,2025-09-12
4574,22,40k-75k,Fair,Northeast,Mass Market,0.5,2025-12-31
4575,37,75k-125k,Fair,Northeast,Mass Market,2.6,2023-11-25
4576,40,75k-125k,Fair,Midwest,Mass Market,6.1,2020-05-25
4577,43,125k-200k,Good,Northeast,Affluent,2.5,2023-12-31
4578,62,75k-125k,Poor,South,Mass Market,7.4,2019-02-06
4579,57,75k-125k,Good,South,Mass Market,0.5,2025-12-31
4580,50,<40k,Fair,South,Mass Market,9.2,2017-04-19
4581,58,200k+,Excellent,Midwest,Affluent,3.1,2023-05-26
4582,21,200k+,Excellent,South,Mass Market,12.8,2013-09-12
4583,39,200k+,Excellent,South,Private Banking,1.9,2024-08-07
4584,27,75k-125k,Excellent,South,Mass Market,1.6,2024-11-24
4585,62,75k-125k,Good,South,Mass Market,9.9,2016-08-07
4586,50,200k+,Excellent,Midwest,Affluent,5.8,2020-09-12
4587,30,125k-200k,Good,West,Affluent,5.7,2020-10-19
4588,32,200k+,Excellent,West,Affluent,10.1,2016-05-25
4589,21,75k-125k,Good,South,Mass Market,1.5,2024-12-31
4590,61,200k+,Poor,West,Mass Market,10.5,2015-12-31
4591,71,75k-125k,Good,South,Mass Market,10.8,2015-09-13
4592,56,200k+,Good,Northeast,Affluent,1.8,2024-09-12
4593,34,40k-75k,Excellent,South,Mass Market,5.8,2020-09-12
4594,58,200k+,Excellent,Northeast,Private Banking,10.2,2016-04-19
4595,57,40k-75k,Poor,Northeast,Mass Market,7.8,2018-09-13
4596,29,40k-75k,Poor,South,Mass Market,2.5,2023-12-31
4597,44,125k-200k,Excellent,West,Mass Market,11.1,2015-05-26
4598,33,75k-125k,Fair,Midwest,Mass Market,1.1,2025-05-26
4599,39,<40k,Excellent,Midwest,Mass Market,2.3,2024-03-13
4600,57,200k+,Good,Midwest,Affluent,10.9,2015-08-07
4601,57,75k-125k,Good,West,Mass Market,4.1,2022-05-26
4602,38,125k-200k,Good,Northeast,Mass Market,6.9,2019-08-07
4603,54,75k-125k,Fair,South,Mass Market,11.2,2015-04-20
4604,37,40k-75k,Fair,South,Mass Market,1.8,2024-09-12
4605,21,75k-125k,Good,Northeast,Affluent,1.2,2025-04-19
4606,21,125k-200k,Good,South,Private Banking,25.1,2001-05-26
4607,40,75k-125k,Good,Midwest,Mass Market,6.7,2019-10-19
4608,69,75k-125k,Poor,Northeast,Mass Market,13.0,2013-07-01
4609,38,75k-125k,Fair,Northeast,Mass Market,14.9,2011-08-07
4610,33,40k-75k,Excellent,South,Mass Market,0.8,2025-09-12
4611,72,75k-125k,Good,West,Mass Market,13.7,2012-10-19
4612,63,75k-125k,Poor,Midwest,Mass Market,8.0,2018-07-01
4613,39,200k+,Good,South,Affluent,0.6,2025-11-24
4614,46,125k-200k,Good,South,Affluent,6.4,2020-02-06
4615,31,75k-125k,Excellent,South,Affluent,0.3,2026-03-14
4616,37,125k-200k,Good,West,Affluent,2.9,2023-08-07
4617,77,40k-75k,Good,South,Mass Market,3.1,2023-05-26
4618,61,40k-75k,Good,Northeast,Mass Market,1.2,2025-04-19
4619,38,40k-75k,Good,Northeast,Mass Market,1.7,2024-10-19
4620,47,40k-75k,Fair,South,Mass Market,5.4,2021-02-05
4621,55,40k-75k,Fair,West,Mass Market,2.3,2024-03-13
4622,33,75k-125k,Good,Midwest,Mass Market,7.9,2018-08-07
4623,32,125k-200k,Poor,Northeast,Mass Market,3.4,2023-02-06
4624,40,40k-75k,Good,Midwest,Mass Market,10.4,2016-02-06
4625,23,75k-125k,Good,Northeast,Mass Market,6.0,2020-07-01
4626,52,200k+,Excellent,Northeast,Private Banking,0.5,2025-12-31
4627,21,40k-75k,Fair,Northeast,Mass Market,21.9,2004-08-07
4628,36,125k-200k,Good,Midwest,Affluent,9.1,2017-05-26
4629,46,40k-75k,Good,West,Mass Market,3.0,2023-07-02
4630,57,40k-75k,Fair,Northeast,Mass Market,1.1,2025-05-26
4631,33,125k-200k,Poor,West,Affluent,0.2,2026-04-19
4632,51,125k-200k,Good,Midwest,Mass Market,0.8,2025-09-12
4633,71,40k-75k,Excellent,Northeast,Mass Market,3.2,2023-04-20
4634,30,40k-75k,Excellent,Midwest,Mass Market,3.4,2023-02-06
4635,54,125k-200k,Good,West,Mass Market,20.5,2005-12-31
4636,21,200k+,Excellent,Midwest,Affluent,4.5,2021-12-31
4637,45,75k-125k,Fair,South,Mass Market,0.7,2025-10-19
4638,53,75k-125k,Good,South,Mass Market,8.2,2018-04-19
4639,56,200k+,Fair,West,Affluent,4.3,2022-03-14
4640,26,125k-200k,Good,South,Affluent,1.3,2025-03-14
4641,33,40k-75k,Fair,Northeast,Mass Market,3.3,2023-03-14
4642,30,40k-75k,Fair,Northeast,Mass Market,1.4,2025-02-05
4643,24,200k+,Excellent,Northeast,Affluent,1.6,2024-11-24
4644,49,200k+,Good,Northeast,Private Banking,2.7,2023-10-19
4645,46,125k-200k,Excellent,South,Affluent,0.2,2026-04-19
4646,47,125k-200k,Excellent,South,Mass Market,0.4,2026-02-05
4647,29,40k-75k,Fair,West,Affluent,10.7,2015-10-19
4648,36,200k+,Good,South,Affluent,1.8,2024-09-12
4649,36,125k-200k,Excellent,Northeast,Mass Market,10.8,2015-09-13
4650,49,40k-75k,Excellent,Midwest,Mass Market,6.0,2020-07-01
4651,82,75k-125k,Good,Midwest,Affluent,7.4,2019-02-06
4652,29,40k-75k,Fair,Midwest,Mass Market,4.1,2022-05-26
4653,26,40k-75k,Fair,Northeast,Mass Market,1.1,2025-05-26
4654,26,125k-200k,Excellent,West,Mass Market,0.6,2025-11-24
4655,47,40k-75k,Good,South,Affluent,24.8,2001-09-12
4656,68,40k-75k,Poor,Northeast,Mass Market,3.4,2023-02-06
4657,66,200k+,Good,South,Affluent,5.6,2020-11-24
4658,29,40k-75k,Fair,Northeast,Mass Market,2.9,2023-08-07
4659,59,75k-125k,Excellent,Midwest,Mass Market,1.5,2024-12-31
4660,48,125k-200k,Excellent,Northeast,Affluent,2.5,2023-12-31
4661,58,75k-125k,Good,South,Mass Market,6.9,2019-08-07
4662,42,125k-200k,Good,Midwest,Affluent,9.7,2016-10-19
4663,42,40k-75k,Poor,Northeast,Mass Market,0.2,2026-04-19
4664,21,200k+,Excellent,Midwest,Mass Market,4.2,2022-04-19
4665,35,125k-200k,Fair,Northeast,Mass Market,0.4,2026-02-05
4666,30,40k-75k,Excellent,West,Mass Market,2.7,2023-10-19
4667,36,200k+,Good,Midwest,Private Banking,2.0,2024-07-01
4668,45,125k-200k,Excellent,West,Mass Market,10.8,2015-09-13
4669,49,125k-200k,Fair,South,Affluent,0.2,2026-04-19
4670,32,75k-125k,Good,Midwest,Mass Market,2.9,2023-08-07
4671,34,40k-75k,Good,West,Mass Market,2.4,2024-02-06
4672,63,125k-200k,Good,Midwest,Affluent,3.3,2023-03-14
4673,38,40k-75k,Good,Midwest,Mass Market,9.4,2017-02-05
4674,26,125k-200k,Good,Midwest,Affluent,5.6,2020-11-24
4675,38,40k-75k,Fair,Midwest,Mass Market,1.9,2024-08-07
4676,49,125k-200k,Good,South,Affluent,2.6,2023-11-25
4677,51,125k-200k,Good,Northeast,Mass Market,9.6,2016-11-24
4678,36,40k-75k,Excellent,Midwest,Mass Market,4.8,2021-09-12
4679,62,75k-125k,Good,South,Mass Market,11.7,2014-10-19
4680,47,200k+,Poor,West,Affluent,1.9,2024-08-07
4681,55,75k-125k,Excellent,Midwest,Affluent,1.8,2024-09-12
4682,53,40k-75k,Good,Midwest,Mass Market,2.5,2023-12-31
4683,21,200k+,Good,Midwest,Affluent,3.8,2022-09-13
4684,34,75k-125k,Fair,Midwest,Mass Market,3.5,2022-12-31
4685,44,40k-75k,Good,West,Mass Market,6.0,2020-07-01
4686,67,40k-75k,Fair,West,Affluent,1.8,2024-09-12
4687,46,40k-75k,Fair,Northeast,Mass Market,2.8,2023-09-13
4688,42,40k-75k,Fair,Northeast,Mass Market,3.9,2022-08-07
4689,55,75k-125k,Good,South,Mass Market,0.2,2026-04-19
4690,42,40k-75k,Good,South,Mass Market,25.2,2001-04-19
4691,39,200k+,Good,South,Mass Market,2.1,2024-05-25
4692,62,125k-200k,Excellent,South,Mass Market,2.0,2024-07-01
4693,31,<40k,Excellent,Midwest,Mass Market,8.0,2018-07-01
4694,57,75k-125k,Fair,Midwest,Mass Market,10.9,2015-08-07
4695,40,75k-125k,Excellent,Midwest,Mass Market,1.7,2024-10-19
4696,31,200k+,Good,Midwest,Mass Market,6.3,2020-03-13
4697,40,125k-200k,Good,Midwest,Affluent,3.3,2023-03-14
4698,44,<40k,Fair,Northeast,Mass Market,0.9,2025-08-07
4699,36,75k-125k,Excellent,South,Mass Market,3.0,2023-07-02
4700,24,125k-200k,Fair,West,Mass Market,3.4,2023-02-06
4701,30,75k-125k,Fair,Northeast,Mass Market,14.8,2011-09-13
4702,49,200k+,Excellent,Midwest,Mass Market,3.3,2023-03-14
4703,52,75k-125k,Poor,Midwest,Mass Market,4.3,2022-03-14
4704,33,75k-125k,Good,Northeast,Mass Market,1.4,2025-02-05
4705,51,125k-200k,Poor,Midwest,Mass Market,14.2,2012-04-19
4706,30,125k-200k,Good,Midwest,Affluent,2.6,2023-11-25
4707,40,<40k,Good,South,Mass Market,17.2,2009-04-19
4708,50,200k+,Fair,West,Private Banking,3.3,2023-03-14
4709,65,40k-75k,Fair,Northeast,Mass Market,20.7,2005-10-19
4710,38,75k-125k,Fair,West,Mass Market,4.8,2021-09-12
4711,59,75k-125k,Fair,Midwest,Mass Market,20.9,2005-08-07
4712,28,125k-200k,Good,South,Affluent,1.8,2024-09-12
4713,41,75k-125k,Fair,Midwest,Mass Market,0.5,2025-12-31
4714,40,75k-125k,Poor,Midwest,Mass Market,3.3,2023-03-14
4715,57,200k+,Excellent,West,Affluent,12.2,2014-04-19
4716,21,75k-125k,Good,Midwest,Mass Market,0.2,2026-04-19
4717,34,40k-75k,Excellent,West,Mass Market,1.6,2024-11-24
4718,53,200k+,Excellent,Midwest,Affluent,0.2,2026-04-19
4719,77,75k-125k,Good,South,Mass Market,3.0,2023-07-02
4720,39,200k+,Excellent,Midwest,Private Banking,2.7,2023-10-19
4721,39,200k+,Poor,Northeast,Mass Market,13.2,2013-04-19
4722,58,<40k,Good,South,Mass Market,3.6,2022-11-25
4723,76,<40k,Fair,South,Mass Market,5.0,2021-07-01
4724,47,75k-125k,Good,Northeast,Mass Market,11.6,2014-11-25
4725,35,40k-75k,Fair,South,Mass Market,0.9,2025-08-07
4726,38,75k-125k,Excellent,South,Mass Market,1.6,2024-11-24
4727,43,40k-75k,Fair,Midwest,Mass Market,0.4,2026-02-05
4728,39,125k-200k,Good,West,Private Banking,0.2,2026-04-19
4729,57,125k-200k,Excellent,Northeast,Mass Market,18.9,2007-08-07
4730,30,40k-75k,Good,Midwest,Mass Market,6.4,2020-02-06
4731,29,125k-200k,Excellent,South,Affluent,2.3,2024-03-13
4732,37,40k-75k,Good,South,Mass Market,2.6,2023-11-25
4733,56,125k-200k,Good,West,Mass Market,2.0,2024-07-01
4734,21,75k-125k,Good,West,Mass Market,18.7,2007-10-19
4735,41,40k-75k,Poor,West,Mass Market,7.1,2019-05-26
4736,40,200k+,Fair,South,Affluent,2.4,2024-02-06
4737,21,125k-200k,Fair,West,Mass Market,23.8,2002-09-13
4738,63,40k-75k,Fair,Northeast,Mass Market,21.2,2005-04-19
4739,57,75k-125k,Poor,Midwest,Affluent,1.1,2025-05-26
4740,41,75k-125k,Good,West,Mass Market,1.2,2025-04-19
4741,30,200k+,Good,West,Mass Market,12.6,2013-11-24
4742,50,40k-75k,Fair,Midwest,Mass Market,0.7,2025-10-19
4743,38,<40k,Good,Northeast,Mass Market,23.2,2003-04-20
4744,25,40k-75k,Good,Northeast,Mass Market,7.3,2019-03-14
4745,26,<40k,Excellent,West,Mass Market,10.3,2016-03-13
4746,71,75k-125k,Good,Midwest,Mass Market,8.7,2017-10-19
4747,50,40k-75k,Excellent,South,Mass Market,8.9,2017-08-07
4748,36,75k-125k,Poor,West,Affluent,1.4,2025-02-05
4749,41,75k-125k,Fair,Midwest,Mass Market,8.0,2018-07-01
4750,42,125k-200k,Excellent,Midwest,Private Banking,2.3,2024-03-13
4751,40,125k-200k,Excellent,West,Affluent,0.2,2026-04-19
4752,24,75k-125k,Good,South,Affluent,4.3,2022-03-14
4753,23,40k-75k,Fair,Northeast,Mass Market,6.3,2020-03-13
4754,47,200k+,Good,Midwest,Affluent,7.0,2019-07-02
4755,53,125k-200k,Good,Midwest,Mass Market,1.0,2025-07-01
4756,35,75k-125k,Excellent,South,Mass Market,1.0,2025-07-01
4757,63,125k-200k,Good,Midwest,Affluent,8.4,2018-02-05
4758,28,75k-125k,Good,Northeast,Mass Market,2.3,2024-03-13
4759,66,125k-200k,Fair,South,Affluent,10.7,2015-10-19
4760,69,125k-200k,Good,Northeast,Affluent,3.2,2023-04-20
4761,40,75k-125k,Excellent,West,Mass Market,3.5,2022-12-31
4762,39,200k+,Good,Midwest,Affluent,5.8,2020-09-12
4763,39,200k+,Good,Midwest,Private Banking,1.4,2025-02-05
4764,49,75k-125k,Good,South,Mass Market,3.6,2022-11-25
4765,56,125k-200k,Excellent,Northeast,Affluent,1.4,2025-02-05
4766,31,40k-75k,Excellent,West,Affluent,12.9,2013-08-07
4767,30,75k-125k,Excellent,Northeast,Mass Market,27.7,1998-10-19
4768,51,75k-125k,Excellent,South,Mass Market,0.7,2025-10-19
4769,56,40k-75k,Fair,West,Mass Market,7.9,2018-08-07
4770,43,125k-200k,Fair,Midwest,Mass Market,8.4,2018-02-05
4771,24,40k-75k,Excellent,West,Mass Market,5.0,2021-07-01
4772,35,125k-200k,Fair,Northeast,Mass Market,6.7,2019-10-19
4773,49,200k+,Poor,West,Mass Market,3.1,2023-05-26
4774,36,125k-200k,Good,Northeast,Mass Market,0.3,2026-03-14
4775,55,75k-125k,Fair,Northeast,Affluent,1.4,2025-02-05
4776,46,75k-125k,Good,Midwest,Mass Market,16.1,2010-05-26
4777,39,40k-75k,Poor,Northeast,Mass Market,2.1,2024-05-25
4778,45,125k-200k,Poor,South,Affluent,1.2,2025-04-19
4779,21,200k+,Poor,South,Affluent,3.1,2023-05-26
4780,45,75k-125k,Fair,Northeast,Mass Market,5.7,2020-10-19
4781,53,40k-75k,Excellent,Northeast,Mass Market,5.1,2021-05-26
4782,31,125k-200k,Poor,West,Mass Market,3.5,2022-12-31
4783,51,125k-200k,Good,West,Mass Market,3.1,2023-05-26
4784,54,40k-75k,Good,South,Mass Market,2.2,2024-04-19
4785,57,200k+,Good,West,Private Banking,7.4,2019-02-06
4786,30,200k+,Excellent,South,Mass Market,4.5,2021-12-31
4787,43,40k-75k,Fair,Northeast,Mass Market,6.1,2020-05-25
4788,48,75k-125k,Good,Midwest,Mass Market,20.0,2006-07-01
4789,37,40k-75k,Good,West,Mass Market,2.6,2023-11-25
4790,27,75k-125k,Poor,West,Affluent,0.2,2026-04-19
4791,51,125k-200k,Fair,West,Affluent,7.9,2018-08-07
4792,49,125k-200k,Good,Midwest,Affluent,1.9,2024-08-07
4793,26,75k-125k,Good,South,Mass Market,4.5,2021-12-31
4794,36,125k-200k,Fair,South,Affluent,6.9,2019-08-07
4795,30,<40k,Poor,South,Mass Market,10.3,2016-03-13
4796,38,125k-200k,Good,Midwest,Mass Market,13.9,2012-08-07
4797,62,200k+,Good,West,Mass Market,4.0,2022-07-01
4798,21,200k+,Poor,West,Mass Market,1.6,2024-11-24
4799,33,40k-75k,Good,Northeast,Mass Market,14.6,2011-11-25
4800,30,75k-125k,Fair,Midwest,Affluent,9.8,2016-09-12
4801,44,40k-75k,Good,West,Mass Market,21.6,2004-11-24
4802,34,200k+,Good,Northeast,Mass Market,13.4,2013-02-05
4803,38,40k-75k,Fair,Midwest,Mass Market,1.7,2024-10-19
4804,46,200k+,Good,Northeast,Affluent,0.5,2025-12-31
4805,38,75k-125k,Excellent,Midwest,Mass Market,10.1,2016-05-25
4806,29,75k-125k,Good,South,Mass Market,3.9,2022-08-07
4807,21,75k-125k,Good,West,Mass Market,2.4,2024-02-06
4808,59,75k-125k,Excellent,West,Mass Market,0.2,2026-04-19
4809,77,40k-75k,Excellent,South,Mass Market,0.6,2025-11-24
4810,39,75k-125k,Fair,South,Mass Market,1.3,2025-03-14
4811,28,75k-125k,Poor,South,Mass Market,5.0,2021-07-01
4812,41,125k-200k,Good,Midwest,Affluent,9.5,2016-12-31
4813,36,40k-75k,Good,South,Mass Market,10.4,2016-02-06
4814,68,125k-200k,Fair,South,Mass Market,3.2,2023-04-20
4815,47,40k-75k,Fair,Midwest,Mass Market,3.6,2022-11-25
4816,63,75k-125k,Good,Midwest,Mass Market,0.4,2026-02-05
4817,42,<40k,Fair,West,Mass Market,4.5,2021-12-31
4818,42,75k-125k,Fair,Midwest,Mass Market,5.2,2021-04-19
4819,26,<40k,Excellent,West,Mass Market,1.5,2024-12-31
4820,41,40k-75k,Good,Northeast,Mass Market,14.3,2012-03-13
4821,43,200k+,Excellent,South,Affluent,2.8,2023-09-13
4822,60,125k-200k,Poor,South,Affluent,5.2,2021-04-19
4823,41,125k-200k,Good,West,Affluent,0.7,2025-10-19
4824,49,75k-125k,Excellent,Midwest,Mass Market,3.7,2022-10-19
4825,47,75k-125k,Good,West,Mass Market,0.2,2026-04-19
4826,23,40k-75k,Good,Midwest,Mass Market,2.3,2024-03-13
4827,44,125k-200k,Good,West,Mass Market,0.4,2026-02-05
4828,23,75k-125k,Excellent,West,Mass Market,0.6,2025-11-24
4829,27,40k-75k,Good,Midwest,Mass Market,3.8,2022-09-13
4830,54,75k-125k,Poor,Northeast,Affluent,1.7,2024-10-19
4831,44,40k-75k,Fair,Midwest,Mass Market,0.3,2026-03-14
4832,38,200k+,Fair,South,Mass Market,10.9,2015-08-07
4833,58,200k+,Fair,West,Mass Market,5.2,2021-04-19
4834,32,200k+,Excellent,South,Mass Market,1.2,2025-04-19
4835,56,40k-75k,Excellent,Midwest,Affluent,4.9,2021-08-07
4836,38,75k-125k,Excellent,Northeast,Affluent,3.3,2023-03-14
4837,64,40k-75k,Good,West,Affluent,3.8,2022-09-13
4838,53,40k-75k,Excellent,West,Mass Market,5.2,2021-04-19
4839,30,75k-125k,Good,Midwest,Mass Market,3.5,2022-12-31
4840,27,40k-75k,Excellent,Midwest,Affluent,12.7,2013-10-19
4841,44,75k-125k,Excellent,Midwest,Mass Market,6.9,2019-08-07
4842,27,75k-125k,Good,Northeast,Mass Market,3.0,2023-07-02
4843,33,40k-75k,Good,Midwest,Mass Market,11.0,2015-07-02
4844,43,75k-125k,Poor,South,Mass Market,4.3,2022-03-14
